"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2015. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Csikvánd";"14,53";"465,0";"313,0";"5";"3";"3";" ";
"Felpéc";"22,47";"861,0";"614,0";"14";"7";"6";" ";
"Gyarmat";"22,45";"1299,0";"888,0";"14";"8";"6";" ";
"Gyömöre";"20,49";"1209,0";"833,0";"33";"19";"13";" ";
"Gyõrszemere";"33,11";"3288,5";"2334,0";"40";"16";"9";" ";
"Kisbabot";"6,10";"218,5";"131,0";"1";"1";"1";" ";
"Mérges";"6,51";"85,0";"52,0";"2";" ";" ";" ";
"Mórichida";"32,30";"813,5";"564,0";"6";"2";"1";" ";
"Rábacsécsény";"15,68";"570,5";"391,0";"10";"6";"1";" ";
"Rábaszentmihály";"10,97";"482,0";"341,0";"4";"3";"2";" ";
"Rábaszentmiklós";"5,01";"136,0";"102,0";"3";"3";"2";" ";
"Szerecseny";"12,38";"777,0";"524,0";"22";"10";"8";" ";
"Tét";"56,36";"4041,0";"2842,0";"63";"21";"14";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Gyõr-Sopron megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Vas megye";"3336,10";"253843,0";"172951,0";"4530";"2036";"1207";" ";
"Celldömölki járás";"474,13";"24190,0";"16245,0";"577";"237";"146";" ";
"Boba";"10,95";"825,0";"574,0";"12";"3";"1";" ";
"Borgáta";"6,21";"175,0";"103,0";"7";"5";"3";" ";
"Celldömölk";"52,39";"10877,0";"7227,0";"220";"76";"49";" ";
"Csönge";"25,27";"375,5";"226,0";"13";"9";"5";" ";
"Duka";"15,24";"209,0";"150,0";"13";"6";"4";" ";
"Egyházashetye";"13,20";"325,0";"223,0";"10";"6";"4";" ";
"Jánosháza";"23,41";"2475,0";"1668,0";"70";"33";"19";" ";
"Karakó";"10,35";"181,5";"126,0";"3";"1";"1";" ";
"Keléd";"8,72";"82,5";"58,0";"4";"1";" ";" ";
"Kemeneskápolna";"4,97";"90,0";"60,0";"2";"1";"1";" ";
"Kemenesmagasi";"33,19";"805,0";"552,0";"19";"7";"4";" ";
"Kemenesmihályfa";"17,81";"498,0";"350,0";"18";"6";"4";" ";
"Kemenespálfa";"13,72";"373,5";"277,0";"21";"9";"4";" ";
"Kemenessömjén";"16,05";"589,0";"424,0";"16";"5";"3";" ";
"Kemenesszentmárton";"4,29";"190,5";"118,0";"1";"1";" ";" ";
"Kenyeri";"33,96";"854,5";"580,0";"19";"2";"2";" ";
"Kissomlyó";"8,58";"218,0";"143,0";"7";"5";"2";" ";
"Köcsk";"12,58";"227,0";"147,0";"7";"2";"1";" ";
"Mersevát";"10,54";"576,0";"416,0";"10";"6";"3";" ";
"Mesteri";"11,69";"271,0";"162,0";"5";"2";"1";" ";
"Nagysimonyi";"15,67";"971,0";"673,0";"21";"11";"5";" ";
"Nemeskeresztúr";"12,17";"275,5";"171,0";"5";"3";"3";" ";
"Nemeskocs";"7,93";"296,0";"210,0";"5";"2";"2";" ";
"Ostffyasszonyfa";"34,31";"769,0";"524,0";"18";"5";"2";" ";
"Pápoc";"31,32";"271,5";"162,0";"5";"2";"2";" ";
"Szergény";"15,61";"314,5";"194,0";"9";"5";"2";" ";
"Tokorcs";"6,40";"355,0";"238,0";"10";"6";"4";" ";
"Vönöck";"17,60";"719,5";"489,0";"27";"17";"15";" ";
"Körmendi járás";"614,53";"26272,0";"18013,0";"479";"196";"116";" ";
"Bajánsenye";"21,85";"484,5";"338,0";"12";"4";"3";" ";
"Csákánydoroszló";"26,61";"1753,0";"1236,0";"22";"9";"4";" ";
"Daraboshegy";"4,59";"92,0";"63,0";"4";"2";"2";" ";
"Döbörhegy";"11,75";"112,0";"73,0";"6";"3";"2";" ";
"Döröske";"4,40";"78,0";"49,0";"1";" ";" ";" ";
"Egyházashollós";"19,04";"553,0";"395,0";"22";"9";"4";" ";
"Egyházasrádóc";"24,79";"1280,5";"876,0";"20";"11";"8";" ";
"Felsõjánosfa";"3,06";"181,5";"128,0";"2";" ";" ";" ";
"Felsõmarác";"17,44";"223,5";"126,0";" ";" ";" ";" ";
"Halastó";"5,65";"76,0";"57,0";"2";" ";" ";" ";
"Halogy";"7,05";"259,5";"178,0";"13";"8";"2";" ";
"Harasztifalu";"7,89";"157,5";"111,0";"3";"1";" ";" ";
"Hegyháthodász";"8,08";"163,5";"111,0";"10";"6";"5";" ";
"Hegyhátsál";"4,58";"158,0";"116,0";"2";"1";"1";" ";
"Hegyhátszentjakab";"9,47";"262,5";"169,0";"6";"3";"2";" ";
"Hegyhátszentmárton";"12,74";"59,0";"39,0";"2";" ";" ";" ";
"Ispánk";"6,92";"104,5";"72,0";"2";" ";" ";" ";
"Ivánc";"17,14";"688,5";"498,0";"9";"3";" ";" ";
"Katafa";"4,81";"343,0";"228,0";"8";"3";" ";" ";
"Kemestaródfa";"6,35";"202,0";"135,0";"1";" ";" ";" ";
"Kercaszomor";"12,87";"192,5";"121,0";"5";"4";"4";" ";
"Kerkáskápolna";"9,20";"74,0";"42,0";"1";" ";" ";" ";
"Kisrákos";"11,06";"182,5";"109,0";" ";" ";" ";" ";
"Körmend";"52,79";"11445,5";"7948,0";"190";"75";"44";" ";
"Magyarnádalja";"3,85";"196,0";"134,0";"4";"2";"2";" ";
"Magyarszecsõd";"11,26";"439,0";"299,0";"11";"6";"5";" ";
"Magyarszombatfa";"15,94";"249,5";"143,0";"2";"2";"2";" ";
"Molnaszecsõd";"11,69";"412,0";"278,0";"7";"2";"2";" ";
"Nádasd";"35,60";"1300,0";"910,0";"17";"8";"5";" ";
"Nagykölked";"9,78";"145,0";"93,0";"4";"3";"1";" ";
"Nagymizdó";"6,76";"111,5";"70,0";" ";" ";" ";" ";
"Nagyrákos";"16,11";"264,0";"156,0";"5";" ";" ";" ";
"Nemesrempehollós";"12,05";"290,5";"201,0";"5";"4";"2";" ";
"Õrimagyarósd";"12,29";"227,5";"150,0";"9";"6";"3";" ";
"Õriszentpéter";"33,56";"1157,0";"762,0";"27";"8";"7";" ";
"Pankasz";"9,27";"449,0";"300,0";"14";"5";"3";" ";
"Pinkamindszent";"11,01";"159,0";"105,0";"4";"1";" ";" ";
"Rádóckölked";"18,95";"294,0";"189,0";"1";" ";" ";" ";
"Szaknyér";"2,93";"50,0";"35,0";"1";" ";" ";" ";
"Szalafõ";"27,37";"193,0";"133,0";"3";"1";"1";" ";
"Szarvaskend";"10,34";"195,5";"137,0";"3";"2";"1";" ";
"Szatta";"6,01";"74,0";"50,0";"3";" ";" ";" ";
"Szõce";"18,71";"304,0";"215,0";"7";"1";"1";" ";
"Vasalja";"11,24";"324,0";"220,0";"7";"2";" ";" ";
"Velemér";"9,55";"76,5";"44,0";" ";" ";" ";" ";
"Viszák";"10,13";"234,5";"171,0";"2";"1";" ";" ";
"Kõszegi járás";"286,44";"25610,5";"17625,0";"440";"201";"118";" ";
"Bozsok";"20,91";"348,0";"251,0";"5";"3";"2";" ";
"Bük";"20,86";"3561,5";"2465,0";"65";"28";"23";" ";
"Cák";"6,48";"256,5";"175,0";"4";"1";"1";" ";
"Csepreg";"49,54";"3256,5";"2248,0";"61";"27";"13";" ";
"Gyöngyösfalu";"9,65";"1145,5";"799,0";"10";"5";"1";" ";
"Horvátzsidány";"12,17";"807,0";"562,0";"15";"9";"3";" ";
"Iklanberény";"2,96";"37,5";"21,0";"1";" ";" ";" ";
"Kiszsidány";"4,93";"90,0";"66,0";"3";" ";" ";" ";
"Kõszeg";"54,66";"11716,0";"7980,0";"213";"102";"60";" ";
"Kõszegdoroszló";"9,65";"239,5";"161,0";"5";"2";"2";" ";
"Kõszegpaty";"12,25";"198,5";"134,0";"2";"2";" ";" ";
"Kõszegszerdahely";"7,37";"465,0";"330,0";"7";"3";"2";" ";
"Lócs";"5,13";"126,0";"79,0";" ";" ";" ";" ";
"Lukácsháza";"9,35";"1089,5";"775,0";"20";"11";"7";" ";
"Nemescsó";"7,38";"280,0";"192,0";"6";"2";"1";" ";
"Ólmod";"3,66";"101,5";"65,0";"2";" ";" ";" ";
"Peresznye";"10,73";"817,5";"581,0";"3";" ";" ";" ";
"Pusztacsó";"7,26";"153,0";"113,0";"2";"2";"2";" ";
"Tormásliget";"7,53";"297,0";"210,0";"7";"2";"1";" ";
"Tömörd";"15,36";"286,0";"199,0";"2";" ";" ";" ";
"Velem";"8,61";"338,5";"219,0";"7";"2";" ";" ";
"Sárvári járás";"685,46";"38481,0";"26290,0";"657";"274";"165";" ";
"Bejcgyertyános";"31,43";"439,5";"310,0";"13";"6";"4";" ";
"Bõ";"10,65";"721,5";"491,0";"7";"4";"3";" ";
"Bögöt";"4,99";"382,0";"265,0";"6";"4";"1";" ";
"Bögöte";"20,74";"277,5";"159,0";"8";"6";"6";" ";
"Chernelházadamonya";"7,85";"192,0";"127,0";"1";"1";"1";" ";
"Csánig";"8,19";"340,5";"228,0";"3";" ";" ";" ";
"Csénye";"19,12";"702,5";"474,0";"12";"3";"1";" ";
"Gérce";"18,30";"1127,0";"745,0";"17";"8";"3";" ";
"Gór";"10,99";"296,0";"186,0";"4";"2";"2";" ";
"Hegyfalu";"11,89";"788,5";"479,0";"9";"5";"3";" ";
"Hosszúpereszteg";"37,00";"625,0";"411,0";"11";"5";"3";" ";
"Ikervár";"35,34";"1777,5";"1259,0";"27";"11";"5";" ";
"Jákfa";"20,11";"507,0";"317,0";"7";"4";"4";" ";
"Káld";"42,44";"1055,5";"750,0";"33";"9";"3";" ";
"Kenéz";"7,17";"268,0";"184,0";"1";"1";"1";" ";
"Megyehíd";"5,99";"322,5";"223,0";"3";"2";" ";" ";
"Meggyeskovácsi";"24,64";"696,0";"481,0";"33";"16";"10";" ";
"Mesterháza";"4,19";"148,5";"102,0";"2";"2";"1";" ";
"Nagygeresd";"9,40";"282,5";"202,0";"3";"2";"2";" ";
"Nemesládony";"5,67";"141,0";"83,0";" ";" ";" ";" ";
"Nick";"11,40";"482,5";"335,0";"8";"2";"1";" ";
"Nyõgér";"10,73";"323,0";"218,0";"8";"4";"3";" ";
"Ölbõ";"23,53";"737,5";"519,0";"17";"9";"4";" ";
"Pecöl";"17,31";"799,5";"538,0";"14";"5";"4";" ";
"Porpác";"6,20";"131,0";"85,0";"10";"1";" ";" ";
"Pósfa";"5,35";"266,5";"175,0";"1";"1";"1";" ";
"Rábapaty";"21,41";"1613,0";"1107,0";"30";"13";"6";" ";
"Répcelak";"13,82";"2628,5";"1812,0";"37";"8";"5";" ";
"Répceszentgyörgy";"5,75";"100,5";"58,0";" ";" ";" ";" ";
"Sajtoskál";"9,41";"354,5";"230,0";"5";"2";"1";" ";
"Sárvár";"64,65";"14756,5";"10187,0";"229";"89";"59";" ";
"Simaság";"10,13";"535,5";"358,0";"15";"5";"5";" ";
"Sitke";"27,20";"680,0";"473,0";"13";"5";"3";" ";
"Sótony";"14,93";"624,5";"439,0";"17";"9";"5";" ";
"Szeleste";"20,75";"652,0";"425,0";"16";"10";"6";" ";
"Tompaládony";"9,44";"292,5";"193,0";"3";"1";" ";" ";
"Uraiújfalu";"19,08";"846,0";"608,0";"8";"6";"4";" ";
"Vámoscsalád";"11,78";"280,5";"199,0";"4";"2";"2";" ";
"Vásárosmiske";"13,42";"352,5";"235,0";"4";" ";" ";" ";
"Vasegerszeg";"12,72";"386,5";"233,0";"4";"3";"1";" ";
"Vashosszúfalu";"13,92";"341,0";"215,0";"12";"7";"2";" ";
"Zsédeny";"6,43";"206,5";"172,0";"2";"1";" ";" ";
"Szentgotthárdi járás";"255,04";"15129,5";"10438,0";"293";"135";"75";" ";
"Alsószölnök";"10,02";"363,5";"261,0";"11";"7";"3";" ";
"Apátistvánfalva";"12,86";"381,5";"263,0";"6";"1";" ";" ";
"Csörötnek";"20,53";"892,0";"604,0";"25";"14";"8";" ";
"Felsõszölnök";"23,56";"581,5";"419,0";"10";"6";"5";" ";
"Gasztony";"14,27";"418,0";"270,0";"6";"3";"2";" ";
"Kétvölgy";"6,28";"97,5";"66,0";"4";"4";"2";" ";
"Kondorfa";"21,61";"490,0";"288,0";"10";"6";"5";" ";
"Magyarlak";"7,62";"764,0";"510,0";"16";"2";" ";" ";
"Nemesmedves";"4,74";"30,5";"16,0";"1";" ";" ";" ";
"Orfalu";"6,94";"70,0";"52,0";" ";" ";" ";" ";
"Rábagyarmat";"16,79";"787,5";"567,0";"11";"4";"3";" ";
"Rátót";"7,27";"280,5";"197,0";"8";"2";"2";" ";
"Rönök";"17,22";"408,0";"297,0";"17";"8";"7";" ";
"Szakonyfalu";"11,19";"354,0";"251,0";"11";"9";"5";" ";
"Szentgotthárd";"67,73";"8869,5";"6145,0";"153";"68";"32";" ";
"Vasszentmihály";"6,41";"341,5";"232,0";"4";"1";"1";" ";
"Szombathelyi járás";"646,36";"110810,5";"75156,0";"1715";"838";"509";" ";
"Acsád";"14,34";"664,0";"382,0";"6";"2";"1";" ";
"Balogunyom";"12,12";"1113,0";"846,0";"21";"7";"4";" ";
"Bozzai";"4,43";"323,5";"229,0";"8";"4";"3";" ";
"Bucsu";"16,54";"565,0";"385,0";"5";"1";"1";" ";
"Csempeszkopács";"5,40";"283,0";"210,0";"2";" ";" ";" ";
"Dozmat";"8,54";"232,0";"163,0";"6";"3";"2";" ";
"Felsõcsatár";"17,90";"509,5";"380,0";"8";"3";"2";" ";
"Gencsapáti";"22,39";"2712,0";"1869,0";"24";"13";"11";" ";
"Gyanógeregye";"7,07";"151,5";"106,0";"3";" ";" ";" ";
"Horvátlövõ";"6,16";"189,5";"137,0";"2";"1";" ";" ";
"Ják";"44,95";"2595,5";"1799,0";"28";"7";"6";" ";
"Kisunyom";"10,00";"420,5";"290,0";"6";"2";"1";" ";
"Meszlen";"12,02";"208,0";"139,0";"12";"4";"1";" ";
"Nárai";"15,99";"1252,5";"884,0";"17";"4";"1";" ";
"Narda";"10,35";"467,0";"325,0";"11";"6";"2";" ";
"Nemesbõd";"9,14";"619,5";"436,0";"6";"4";"2";" ";
"Nemeskolta";"7,34";"344,5";"230,0";"2";"2";"1";" ";
"Perenye";"16,22";"644,0";"467,0";"7";"1";"1";" ";
"Pornóapáti";"15,14";"423,5";"308,0";"7";"3";"1";" ";
"Rábatöttös";"6,48";"217,5";"143,0";"4";" ";" ";" ";
"Rum";"16,85";"1201,5";"832,0";"14";"5";"3";" ";
"Salköveskút";"13,20";"468,0";"326,0";"5";"5";"3";" ";
"Sé";"6,03";"1327,0";"943,0";"15";"7";"7";" ";
"Sorkifalud";"17,37";"660,0";"454,0";"15";"6";"2";" ";
"Sorkikápolna";"8,86";"233,0";"160,0";"2";" ";" ";" ";
"Sorokpolány";"13,29";"819,5";"565,0";"13";"9";"3";" ";
"Söpte";"13,98";"731,5";"544,0";"7";"4";"1";" ";
"Szentpéterfa";"31,24";"993,5";"717,0";"15";"3";"2";" ";
"Szombathely";"97,50";"77919,5";"51949,0";"1198";"597";"371";" ";
"Tanakajd";"11,82";"719,5";"524,0";"8";"6";"5";" ";
"Táplánszentkereszt";"20,08";"2540,5";"1738,0";"46";"20";"14";" ";
"Torony";"12,83";"1943,0";"1418,0";"64";"44";"23";" ";
"Vasasszonyfa";"10,65";"388,5";"277,0";"10";"3";"2";" ";
"Vaskeresztes";"9,12";"365,5";"242,0";"4";"2";"2";" ";
"Vassurány";"10,09";"807,5";"591,0";"12";"4";"2";" ";
"Vasszécseny";"17,95";"1342,5";"976,0";"10";"4";"2";" ";
"Vasszilvágy";"11,80";"364,0";"266,0";"16";"6";"1";" ";
"Vát";"23,27";"665,5";"498,0";"15";"11";"8";" ";
"Vép";"32,89";"3294,0";"2349,0";"60";"35";"18";" ";
"Zsennye";"5,02";"91,0";"59,0";"1";" ";" ";" ";
"Vasvári járás";"374,14";"13349,5";"9184,0";"369";"155";"78";" ";
"Alsóújlak";"21,02";"593,5";"411,0";"16";"7";"3";" ";
"Andrásfa";"8,23";"239,5";"158,0";"7";"5";"4";" ";
"Bérbaltavár";"25,67";"532,0";"362,0";"21";"13";"6";" ";
"Csehi";"9,34";"231,0";"152,0";"9";"2";"1";" ";
"Csehimindszent";"15,43";"359,5";"243,0";"9";"1";" ";" ";
"Csipkerek";"13,13";"321,0";"204,0";"9";"4";"1";" ";
"Egervölgy";"8,86";"329,5";"218,0";"10";"5";"2";" ";
"Gersekarát";"19,92";"640,5";"447,0";"11";"6";"3";" ";
"Gyõrvár";"16,59";"616,5";"446,0";"20";"9";"8";" ";
"Hegyhátszentpéter";"6,84";"121,5";"85,0";"2";"1";" ";" ";
"Kám";"15,30";"402,5";"301,0";"5";" ";" ";" ";
"Mikosszéplak";"18,66";"301,0";"199,0";"20";"8";"3";" ";
"Nagytilaj";"15,66";"117,5";"85,0";"8";"2";"1";" ";
"Olaszfa";"16,54";"375,0";"248,0";"9";"3";" ";" ";
"Oszkó";"20,31";"634,0";"426,0";"18";"5";"2";" ";
"Pácsony";"10,01";"286,0";"208,0";"7";"2";"1";" ";
"Petõmihályfa";"9,95";"206,5";"151,0";"9";"2";" ";" ";
"Püspökmolnári";"15,10";"856,0";"574,0";"18";"8";"3";" ";
"Rábahídvég";"22,41";"1019,5";"725,0";"30";"12";"4";" ";
"Sárfimizdó";"7,46";"79,0";"59,0";"2";"2";" ";" ";
"Szemenye";"11,80";"327,0";"236,0";"4";"1";"1";" ";
"Telekes";"10,81";"513,5";"379,0";"27";"15";"7";" ";
"Vasvár";"55,10";"4247,5";"2867,0";"98";"42";"28";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Vas megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Zala megye";"3783,87";"276158,5";"184578,0";"8640";"3859";"2325";" ";
"Keszthelyi járás";"535,91";"49056,0";"32175,0";"1344";"529";"334";" ";
"Alsópáhok";"18,02";"1318,0";"893,0";"32";"6";"4";" ";
"Balatongyörök";"37,59";"1025,0";"602,0";"17";"7";"6";" ";
"Bókaháza";"6,70";"258,0";"172,0";"18";"12";"9";" ";
"Cserszegtomaj";"12,60";"2950,0";"1935,0";"60";"26";"14";" ";
"Dióskál";"19,63";"469,0";"305,0";"28";"10";"6";" ";
"Egeraracsa";"7,03";"295,5";"192,0";"15";"7";"5";" ";
"Esztergályhorváti";"16,69";"423,0";"292,0";"25";"12";"7";" ";
"Felsõpáhok";"7,27";"657,5";"452,0";"9";"5";"4";" ";
"Gétye";"6,66";"109,0";"63,0";"4";"1";" ";" ";
"Gyenesdiás";"18,50";"3675,0";"2417,0";"84";"33";"19";" ";
"Hévíz";"8,30";"4677,5";"3007,0";"65";"23";"15";" ";
"Karmacs";"14,22";"793,5";"561,0";"38";"10";"5";" ";
"Keszthely";"75,98";"20013,0";"12970,0";"521";"221";"140";" ";
"Ligetfalva";"4,73";"51,0";"34,0";"1";" ";" ";" ";
"Nemesbük";"9,98";"704,5";"459,0";"18";"9";"4";" ";
"Rezi";"29,78";"1174,0";"812,0";"53";"18";"14";" ";
"Sármellék";"35,37";"1816,0";"1214,0";"49";"15";"7";" ";
"Szentgyörgyvár";"11,65";"308,5";"209,0";"11";"5";"3";" ";
"Vállus";"21,80";"127,0";"95,0";"3";" ";" ";" ";
"Várvölgy";"25,04";"1047,5";"742,0";"39";"21";"17";" ";
"Vindornyafok";"3,50";"122,0";"82,0";"3";"2";" ";" ";
"Vindornyalak";"4,51";"77,5";"54,0";"6";"4";"3";" ";
"Vindornyaszõlõs";"10,55";"318,0";"208,0";"15";"7";"3";" ";
"Vonyarcvashegy";"14,28";"2190,5";"1408,0";"55";"14";"9";" ";
"Zalaapáti";"23,42";"1676,5";"1135,0";"48";"14";"8";" ";
"Zalacsány";"16,07";"920,0";"638,0";"44";"15";"13";" ";
"Zalaköveskút";"2,27";"25,0";"14,0";" ";" ";" ";" ";
"Zalaszántó";"37,73";"936,0";"625,0";"40";"19";"11";" ";
"Zalaszentmárton";"4,98";"54,0";"31,0";"2";"1";" ";" ";
"Zalavár";"31,06";"844,0";"554,0";"41";"12";"8";" ";
"Lenti járás";"624,16";"19224,5";"12650,0";"452";"225";"119";" ";
"Alsószenterzsébet";"9,63";"48,0";"30,0";"2";" ";" ";" ";
"Baglad";"4,86";"36,0";"17,0";"3";"1";"1";" ";
"Barlahida";"6,10";"108,5";"68,0";"4";"4";"2";" ";
"Belsõsárd";"9,79";"92,5";"70,0";"2";"1";"1";" ";
"Bödeháza";"6,67";"39,0";"16,0";" ";" ";" ";" ";
"Csesztreg";"23,00";"836,0";"534,0";"16";"4";"2";" ";
"Csömödér";"7,79";"630,0";"393,0";"17";"13";"2";" ";
"Dobri";"7,89";"137,5";"74,0";"6";"2";" ";" ";
"Felsõszenterzsébet";"8,24";"16,0";"9,0";" ";" ";" ";" ";
"Gáborjánháza";"5,07";"69,5";"34,0";"2";"1";"1";" ";
"Gosztola";"6,98";"60,5";"35,0";"1";" ";" ";" ";
"Hernyék";"10,31";"91,0";"61,0";"7";"5";"4";" ";
"Iklódbördõce";"12,30";"277,0";"176,0";"7";"6";"1";" ";
"Kálócfa";"10,21";"159,0";"97,0";"8";"4";"2";" ";
"Kányavár";"4,20";"119,0";"78,0";"5";"3";"1";" ";
"Kerkabarabás";"10,29";"255,0";"159,0";"4";"2";" ";" ";
"Kerkafalva";"18,50";"93,5";"55,0";" ";" ";" ";" ";
"Kerkakutas";"20,07";"112,5";"66,0";"2";" ";" ";" ";
"Kerkateskánd";"8,94";"162,0";"109,0";"4";"2";"1";" ";
"Kissziget";"7,07";"167,5";"94,0";"8";"6";"2";" ";
"Kozmadombja";"7,63";"33,5";"17,0";"3";"2";"1";" ";
"Külsõsárd";"1,52";"70,5";"49,0";"3";"1";" ";" ";
"Lendvadedes";"4,02";"28,5";"18,0";" ";" ";" ";" ";
"Lendvajakabfa";"6,18";"18,5";"12,0";" ";" ";" ";" ";
"Lenti";"73,80";"7792,0";"5295,0";"133";"57";"37";" ";
"Lovászi";"9,67";"1195,0";"795,0";"34";"16";"11";" ";
"Magyarföld";"8,89";"36,0";"22,0";"2";" ";" ";" ";
"Márokföld";"7,44";"42,5";"26,0";"4";"3";"2";" ";
"Mikekarácsonyfa";"8,50";"272,0";"173,0";"17";"12";"4";" ";
"Nemesnép";"9,72";"121,5";"71,0";"3";"1";"1";" ";
"Nova";"39,29";"802,0";"569,0";"22";"9";"2";" ";
"Ortaháza";"7,03";"109,5";"77,0";"6";"4";"1";" ";
"Páka";"23,18";"1134,0";"749,0";"20";"9";"7";" ";
"Pórszombat";"15,52";"280,0";"180,0";"3";"1";" ";" ";
"Pördefölde";"19,12";"56,5";"32,0";"3";"1";"1";" ";
"Pusztaapáti";"10,59";"21,0";"12,0";"4";"2";" ";" ";
"Ramocsa";"2,73";"45,5";"27,0";"2";" ";" ";" ";
"Rédics";"25,33";"876,5";"604,0";"21";"15";"7";" ";
"Resznek";"18,42";"278,5";"189,0";"6";"2";" ";" ";
"Szécsisziget";"6,20";"197,0";"138,0";"2";"1";" ";" ";
"Szentgyörgyvölgy";"29,58";"398,0";"243,0";"10";"7";"5";" ";
"Szijártóháza";"3,78";"25,0";"20,0";"1";" ";" ";" ";
"Szilvágy";"24,27";"187,0";"108,0";"5";"3";"2";" ";
"Tormafölde";"18,86";"335,5";"218,0";"11";"4";"4";" ";
"Tornyiszentmiklós";"18,54";"557,5";"357,0";"9";"4";"3";" ";
"Zalabaksa";"16,10";"688,5";"416,0";"23";"15";"10";" ";
"Zalaszombatfa";"5,89";"46,5";"28,0";"1";" ";" ";" ";
"Zebecke";"4,45";"66,0";"30,0";"6";"2";"1";" ";
"Letenyei járás";"388,66";"15813,0";"10628,0";"621";"267";"131";" ";
"Bánokszentgyörgy";"32,54";"622,5";"415,0";"19";"7";"3";" ";
"Bázakerettye";"8,03";"797,5";"541,0";"15";"5";"2";" ";
"Becsehely";"36,08";"2047,0";"1437,0";"81";"39";"23";" ";
"Borsfa";"11,83";"701,0";"521,0";"21";"10";"4";" ";
"Bucsuta";"16,19";"211,5";"136,0";"7";"3";"2";" ";
"Csörnyeföld";"21,21";"391,0";"249,0";"30";"13";"6";" ";
"Kerkaszentkirály";"8,11";"212,0";"124,0";"2";" ";" ";" ";
"Kiscsehi";"11,43";"169,0";"114,0";"4";"3";"2";" ";
"Kistolmács";"12,20";"175,0";"112,0";"11";"3";"1";" ";
"Lasztonya";"8,77";"74,5";"49,0";"14";"9";"5";" ";
"Letenye";"41,74";"4108,5";"2719,0";"157";"62";"29";" ";
"Lispeszentadorján";"9,14";"280,5";"189,0";"20";"9";"5";" ";
"Maróc";"5,16";"70,0";"51,0";"8";"3";" ";" ";
"Molnári";"12,86";"709,0";"508,0";"16";"4";"1";" ";
"Murarátka";"12,04";"223,5";"146,0";"12";"5";"2";" ";
"Muraszemenye";"16,15";"590,5";"389,0";"27";"8";"4";" ";
"Oltárc";"29,53";"267,0";"158,0";"12";"5";"3";" ";
"Petrivente";"7,65";"332,5";"217,0";"14";"4";"1";" ";
"Pusztamagyaród";"16,02";"546,0";"365,0";"18";"4";"2";" ";
"Semjénháza";"4,70";"592,5";"404,0";"14";"6";"4";" ";
"Szentliszló";"6,89";"262,0";"189,0";"12";"9";"5";" ";
"Szentmargitfalva";"3,12";"73,0";"53,0";"5";"3";"1";" ";
"Tótszentmárton";"10,17";"826,5";"547,0";"44";"25";"16";" ";
"Tótszerdahely";"12,29";"1063,0";"688,0";"23";"7";"3";" ";
"Valkonya";"7,55";"54,0";"32,0";"3";"3";"2";" ";
"Várfölde";"14,87";"181,0";"126,0";"7";"4";"1";" ";
"Zajk";"12,39";"232,5";"149,0";"25";"14";"4";" ";
"Nagykanizsai járás";"907,91";"76152,5";"50874,0";"3159";"1643";"1075";" ";
"Alsórajk";"8,45";"335,5";"225,0";"11";"5";"2";" ";
"Balatonmagyaród";"31,53";"417,0";"246,0";"15";"7";"4";" ";
"Belezna";"30,93";"735,0";"511,0";"59";"30";"19";" ";
"Bocska";"7,38";"316,5";"215,0";"20";"8";"8";" ";
"Börzönce";"5,60";"50,5";"32,0";"6";"6";"4";" ";
"Csapi";"10,11";"165,5";"111,0";"11";"7";"3";" ";
"Eszteregnye";"20,09";"664,0";"470,0";"37";"16";"9";" ";
"Felsõrajk";"20,54";"742,0";"493,0";"18";"7";"5";" ";
"Fityeház";"6,50";"635,0";"455,0";"21";"12";"7";" ";
"Fûzvölgy";"3,14";"127,0";"74,0";"2";"1";" ";" ";
"Galambok";"25,91";"1246,5";"794,0";"86";"51";"25";" ";
"Garabonc";"18,56";"683,0";"449,0";"34";"9";"6";" ";
"Gelse";"22,46";"1087,0";"764,0";"40";"28";"19";" ";
"Gelsesziget";"4,98";"248,5";"185,0";"9";"6";"3";" ";
"Hahót";"39,01";"1016,0";"708,0";"54";"29";"21";" ";
"Homokkomárom";"16,70";"175,5";"143,0";"16";"15";"11";" ";
"Hosszúvölgy";"3,60";"156,0";"102,0";"13";"9";"8";" ";
"Kacorlak";"7,60";"204,5";"140,0";"10";"9";"5";" ";
"Kerecseny";"12,83";"232,5";"142,0";"26";"14";"9";" ";
"Kilimán";"5,72";"231,5";"155,0";"7";"4";"2";" ";
"Kisrécse";"3,42";"189,5";"121,0";"19";"13";"9";" ";
"Liszó";"25,91";"388,5";"263,0";"10";"5";"1";" ";
