"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2011. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Lókút";"28";"11";"6";" ";
"Nagyesztergár";"82";"39";"22";" ";
"Olaszfalu";"62";"33";"11";" ";
"Pénzesgyõr";"21";"10";"6";" ";
"Porva";"26";"15";"6";" ";
"Szápár";"19";"6";"2";" ";
"Zirc";"318";"119";"49";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Veszprém megye területre nem bontható adatai";" ";" ";" ";" ";
"Nyugat-Dunántúl (Gyõr-Moson-Sopron, Vas, Zala)";"34205";"14380";"6797";" ";
"Gyõr-Moson-Sopron megye";"10738";"4138";"1772";" ";
"Csornai járás";"770";"237";"101";" ";
"Acsalag";"10";"1";"1";" ";
"Bágyogszovát";"38";"14";"5";" ";
"Barbacs";"26";"6";"1";" ";
"Bodonhely";"9";"2";"2";" ";
"Bogyoszló";"15";"2";"2";" ";
"Bõsárkány";"35";"11";"3";" ";
"Cakóháza";"4";" ";" ";" ";
"Csorna";"227";"73";"31";" ";
"Dör";"19";"6";"2";" ";
"Egyed";"11";"3";"1";" ";
"Farád";"44";"12";"6";" ";
"Jobaháza";"12";"2";"1";" ";
"Kóny";"53";"21";"6";" ";
"Maglóca";"5";" ";" ";" ";
"Magyarkeresztúr";"10";"3";"1";" ";
"Markotabödöge";"12";"7";"5";" ";
"Páli";"9";"6";"2";" ";
"Pásztori";"7";"2";"1";" ";
"Potyond";"4";"2";"1";" ";
"Rábacsanak";"6";"2";"1";" ";
"Rábapordány";"25";"9";"4";" ";
"Rábasebes";"5";"4";"3";" ";
"Rábaszentandrás";"10";"3";"2";" ";
"Rábatamási";"31";"4";"1";" ";
"Rábcakapi";"9";"3";"2";" ";
"Sobor";"10";"2";"1";" ";
"Sopronnémeti";"5";"1";" ";" ";
"Szany";"50";"20";"7";" ";
"Szil";"32";"6";"1";" ";
"Szilsárkány";"18";"5";"4";" ";
"Tárnokréti";"4";"1";"1";" ";
"Vág";"11";"3";"2";" ";
"Zsebeháza";"4";"1";"1";" ";
"Gyõri járás";"5297";"2159";"906";" ";
"Abda";"88";"28";"12";" ";
"Bezi";"12";"5";"3";" ";
"Bõny";"94";"37";"9";" ";
"Börcs";"47";"17";"8";" ";
"Dunaszeg";"56";"20";"6";" ";
"Dunaszentpál";"14";"8";"3";" ";
"Enese";"46";"14";"5";" ";
"Fehértó";"18";"6";"3";" ";
"Gönyû";"94";"35";"10";" ";
"Gyõr";"3541";"1475";"617";" ";
"Gyõrladamér";"36";"14";"8";" ";
"Gyõrság";"39";"13";"3";" ";
"Gyõrsövényház";"17";"8";"5";" ";
"Gyõrújbarát";"131";"63";"34";" ";
"Gyõrújfalu";"23";"9";"3";" ";
"Gyõrzámoly";"64";"19";"6";" ";
"Ikrény";"62";"23";"12";" ";
"Kajárpéc";"63";"36";"17";" ";
"Kisbajcs";"33";"13";"6";" ";
"Koroncó";"69";"32";"15";" ";
"Kunsziget";"27";"11";"3";" ";
"Mezõörs";"53";"25";"9";" ";
"Mosonszentmiklós";"60";"23";"8";" ";
"Nagybajcs";"21";"7";"1";" ";
"Nagyszentjános";"71";"27";"10";" ";
"Nyúl";"118";"43";"20";" ";
"Öttevény";"66";"25";"10";" ";
"Pér";"60";"19";"10";" ";
"Rábapatona";"67";"28";"16";" ";
"Rétalap";"20";"5";" ";" ";
"Sokorópátka";"40";"9";"4";" ";
"Tényõ";"46";"20";"7";" ";
"Töltéstava";"65";"26";"15";" ";
"Vámosszabadi";"31";"11";"6";" ";
"Vének";"5";"5";"2";" ";
"Kapuvári járás";"673";"204";"88";" ";
"Agyagosszergény";"20";"8";"4";" ";
"Babót";"25";"9";"1";" ";
"Beled";"68";"22";"9";" ";
"Cirák";"15";"9";"3";" ";
"Dénesfa";"7";"2";"2";" ";
"Edve";"4";"2";"1";" ";
"Gyóró";"14";"6";"2";" ";
"Himod";"32";"14";"5";" ";
"Hövej";"17";"4";"1";" ";
"Kapuvár";"257";"64";"27";" ";
"Kisfalud";"34";"9";"5";" ";
"Mihályi";"36";"10";"6";" ";
"Osli";"23";"4";"1";" ";
"Rábakecöl";"24";"7";"5";" ";
"Répceszemere";"7";"6";"3";" ";
"Szárföld";"24";"7";"5";" ";
"Vadosfa";"3";" ";" ";" ";
"Vásárosfalu";"5";"2";" ";" ";
"Veszkény";"20";"5";"2";" ";
"Vitnyéd";"38";"14";"6";" ";
"Mosonmagyaróvári járás";"1408";"463";"160";" ";
"Ásványráró";"32";"13";"5";" ";
"Bezenye";"30";"5";"3";" ";
"Darnózseli";"64";"9";"4";" ";
"Dunakiliti";"23";"15";"5";" ";
"Dunaremete";"3";"2";"1";" ";
"Dunasziget";"42";"19";"6";" ";
"Feketeerdõ";"14";"4";"2";" ";
"Halászi";"61";"14";"5";" ";
"Hédervár";"21";"8";"6";" ";
"Hegyeshalom";"66";"20";"7";" ";
"Jánossomorja";"139";"40";"14";" ";
"Károlyháza";"14";"4";"1";" ";
"Kimle";"48";"13";"5";" ";
"Kisbodak";"9";"2";" ";" ";
"Lébény";"54";"15";"2";" ";
"Levél";"30";"12";"4";" ";
"Lipót";"12";"6";"4";" ";
"Máriakálnok";"24";"8";"3";" ";
"Mecsér";"14";"7";"4";" ";
"Mosonmagyaróvár";"610";"218";"70";" ";
"Mosonszolnok";"28";"10";"3";" ";
"Mosonudvar";"5";" ";" ";" ";
"Püski";"17";"4";" ";" ";
"Rajka";"22";"9";"3";" ";
"Újrónafõ";"18";"6";"3";" ";
"Várbalog";"8";" ";" ";" ";
"Pannonhalmi járás";"602";"242";"106";" ";
"Bakonygyirót";"3";"2";" ";" ";
"Bakonypéterd";"16";"7";"4";" ";
"Bakonyszentlászló";"78";"23";"8";" ";
"Écs";"59";"24";"12";" ";
"Fenyõfõ";"8";"3";"3";" ";
"Gyõrasszonyfa";"17";"4";"3";" ";
"Lázi";"26";"10";"5";" ";
"Nyalka";"13";"4";" ";" ";
"Pannonhalma";"152";"63";"32";" ";
"Pázmándfalu";"45";"15";"3";" ";
"Ravazd";"47";"18";"7";" ";
"Románd";"9";"3";"3";" ";
"Sikátor";"22";"11";"3";" ";
"Táp";"20";"12";"8";" ";
"Tápszentmiklós";"30";"15";"6";" ";
"Tarjánpuszta";"19";"10";"2";" ";
"Veszprémvarsány";"38";"18";"7";" ";
"Soproni járás";"1234";"419";"168";" ";
"Ágfalva";"17";"5";"2";" ";
"Csáfordjánosfa";"3";"3";" ";" ";
"Csapod";"20";"8";"5";" ";
"Csér";"1";"1";" ";" ";
"Ebergõc";"1";"1";"1";" ";
"Egyházasfalu";"10";"3";"1";" ";
"Fertõboz";"3";"2";"1";" ";
"Fertõd";"49";"9";"4";" ";
"Fertõendréd";"13";"3";"2";" ";
"Fertõhomok";"1";"1";" ";" ";
"Fertõrákos";"46";"18";"7";" ";
"Fertõszentmiklós";"30";"5";" ";" ";
"Fertõszéplak";"13";"2";"1";" ";
"Gyalóka";"2";"1";"1";" ";
"Harka";"23";"9";"1";" ";
"Hegykõ";"13";"5";"2";" ";
"Hidegség";"2";"1";" ";" ";
"Iván";"91";"55";"35";" ";
"Kópháza";"22";"8";"3";" ";
"Lövõ";"17";"6";"1";" ";
"Nagycenk";"28";"11";"3";" ";
"Nagylózs";"7";"2";" ";" ";
"Nemeskér";"3";" ";" ";" ";
"Pereszteg";"12";"4";"1";" ";
"Petõháza";"7";" ";" ";" ";
"Pinnye";"3";" ";" ";" ";
"Pusztacsalád";"7";"2";"2";" ";
"Répcevis";"5";"1";"1";" ";
"Röjtökmuzsaj";"8";"3";"2";" ";
"Sarród";"20";"2";"2";" ";
"Sopron";"692";"223";"77";" ";
"Sopronhorpács";"12";"3";"2";" ";
"Sopronkövesd";"15";"7";"2";" ";
"Szakony";"8";"5";"4";" ";
"Újkér";"15";"4";"2";" ";
"Und";"2";"1";"1";" ";
"Völcsej";"6";"1";" ";" ";
"Zsira";"7";"4";"2";" ";
"Téti járás";"754";"414";"243";" ";
"Árpás";"23";"13";"11";" ";
"Csikvánd";"30";"17";"13";" ";
"Felpéc";"31";"14";"8";" ";
"Gyarmat";"55";"26";"13";" ";
"Gyömöre";"65";"35";"13";" ";
"Gyõrszemere";"133";"75";"39";" ";
"Kisbabot";"6";"1";" ";" ";
"Mérges";"5";"3";"1";" ";
"Mórichida";"40";"19";"14";" ";
"Rábacsécsény";"27";"13";"8";" ";
"Rábaszentmihály";"25";"16";"11";" ";
"Rábaszentmiklós";"9";"5";"2";" ";
"Szerecseny";"58";"34";"20";" ";
"Tét";"247";"143";"90";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Gyõr-Sopron megye területre nem bontható adatai";" ";" ";" ";" ";
"Vas megye";"8294";"3404";"1641";" ";
"Celldömölki járás";"1071";"462";"225";" ";
"Boba";"36";"17";"9";" ";
"Borgáta";"5";"3";"1";" ";
"Celldömölk";"412";"173";"80";" ";
"Csönge";"26";"14";"9";" ";
"Duka";"18";"8";"3";" ";
"Egyházashetye";"29";"16";"8";" ";
"Jánosháza";"110";"41";"19";" ";
"Karakó";"15";"6";"5";" ";
"Keléd";"6";"1";" ";" ";
"Kemeneskápolna";"5";"1";" ";" ";
"Kemenesmagasi";"44";"25";"13";" ";
"Kemenesmihályfa";"22";"9";"5";" ";
"Kemenespálfa";"21";"9";"7";" ";
"Kemenessömjén";"20";"9";"5";" ";
"Kemenesszentmárton";"4";"2";" ";" ";
"Kenyeri";"45";"8";"4";" ";
"Kissomlyó";"13";"7";"1";" ";
"Köcsk";"10";"6";" ";" ";
"Mersevát";"28";"8";"3";" ";
"Mesteri";"5";"3";"1";" ";
"Nagysimonyi";"48";"16";"7";" ";
"Nemeskeresztúr";"19";"14";"11";" ";
"Nemeskocs";"9";"4";"1";" ";
"Ostffyasszonyfa";"42";"19";"5";" ";
"Pápoc";"15";"8";"6";" ";
"Szergény";"17";"10";"6";" ";
"Tokorcs";"14";"4";"2";" ";
"Vönöck";"33";"21";"14";" ";
"Körmendi járás";"918";"314";"151";" ";
"Bajánsenye";"24";"7";"3";" ";
"Csákánydoroszló";"37";"10";"5";" ";
"Daraboshegy";"5";"1";"1";" ";
"Döbörhegy";"8";"1";"1";" ";
"Döröske";"1";"1";"1";" ";
"Egyházashollós";"22";"8";"3";" ";
"Egyházasrádóc";"44";"18";"9";" ";
"Felsõjánosfa";"6";"2";"1";" ";
"Felsõmarác";"7";"3";"3";" ";
"Halastó";"4";"1";"1";" ";
"Halogy";"18";"6";"4";" ";
"Harasztifalu";"1";" ";" ";" ";
"Hegyháthodász";"11";"4";"2";" ";
"Hegyhátsál";"6";"4";"2";" ";
"Hegyhátszentjakab";"11";"5";"2";" ";
"Hegyhátszentmárton";"3";"3";"1";" ";
"Ispánk";"5";"3";"2";" ";
"Ivánc";"12";"3";"1";" ";
"Katafa";"10";"6";"3";" ";
"Kemestaródfa";"7";"2";"1";" ";
"Kercaszomor";"11";"2";"1";" ";
"Kerkáskápolna";"4";"1";" ";" ";
"Kisrákos";"9";"4";"3";" ";
"Körmend";"291";"92";"39";" ";
"Magyarnádalja";"5";"3";" ";" ";
"Magyarszecsõd";"24";"8";"6";" ";
"Magyarszombatfa";"9";"6";"2";" ";
"Molnaszecsõd";"20";"7";"5";" ";
"Nádasd";"42";"13";"9";" ";
"Nagykölked";"11";"6";"3";" ";
"Nagymizdó";"6";" ";" ";" ";
"Nagyrákos";"16";"6";"4";" ";
"Nemesrempehollós";"17";"6";"1";" ";
"Õrimagyarósd";"13";"6";"4";" ";
"Õriszentpéter";"55";"15";"7";" ";
"Pankasz";"42";"10";"5";" ";
"Pinkamindszent";"11";"4";"3";" ";
"Rádóckölked";"4";"2";"1";" ";
"Szaknyér";"5";"3";"2";" ";
"Szalafõ";"10";" ";" ";" ";
"Szarvaskend";"5";"1";" ";" ";
"Szatta";"16";"9";"4";" ";
"Szõce";"19";"12";"3";" ";
"Vasalja";"16";"6";"2";" ";
"Velemér";"2";"2";" ";" ";
"Viszák";"13";"2";"1";" ";
"Kõszegi járás";"657";"284";"137";" ";
"Bozsok";"12";"8";"6";" ";
"Bük";"77";"36";"18";" ";
"Cák";"10";"6";"4";" ";
"Csepreg";"83";"29";"13";" ";
"Gyöngyösfalu";"18";"7";"4";" ";
"Horvátzsidány";"17";"9";"3";" ";
"Iklanberény";" ";" ";" ";" ";
"Kiszsidány";"1";" ";" ";" ";
"Kõszeg";"330";"135";"64";" ";
"Kõszegdoroszló";"5";"2";" ";" ";
"Kõszegpaty";"6";"5";"4";" ";
"Kõszegszerdahely";"16";"9";"7";" ";
"Lócs";"4";" ";" ";" ";
"Lukácsháza";"25";"14";"3";" ";
"Nemescsó";"7";"4";"2";" ";
"Ólmod";"3";"2";" ";" ";
"Peresznye";"9";"6";"2";" ";
"Pusztacsó";"5";"3";"2";" ";
"Tormásliget";"9";"4";"2";" ";
"Tömörd";"14";"3";"2";" ";
"Velem";"6";"2";"1";" ";
"Sárvári járás";"1363";"564";"234";" ";
"Bejcgyertyános";"23";"16";"8";" ";
"Bõ";"15";"3";"2";" ";
"Bögöt";"6";"3";"1";" ";
"Bögöte";"15";"8";"3";" ";
"Chernelházadamonya";"6";" ";" ";" ";
"Csánig";"13";"3";"1";" ";
"Csénye";"19";"10";"3";" ";
"Gérce";"50";"17";"7";" ";
"Gór";"3";" ";" ";" ";
"Hegyfalu";"14";"6";"3";" ";
"Hosszúpereszteg";"29";"13";"4";" ";
"Ikervár";"57";"21";"6";" ";
"Jákfa";"19";"7";"2";" ";
"Káld";"65";"32";"12";" ";
"Kenéz";"8";"4";"2";" ";
"Megyehíd";"9";"3";"1";" ";
"Meggyeskovácsi";"53";"34";"18";" ";
"Mesterháza";"7";"2";"1";" ";
"Nagygeresd";"13";"4";"2";" ";
"Nemesládony";"5";"3";"2";" ";
"Nick";"22";"12";"5";" ";
"Nyõgér";"16";"11";"5";" ";
"Ölbõ";"47";"15";"3";" ";
"Pecöl";"23";"8";"3";" ";
"Porpác";"12";"4";"3";" ";
"Pósfa";"8";"5";" ";" ";
"Rábapaty";"48";"23";"10";" ";
"Répcelak";"73";"25";"10";" ";
"Répceszentgyörgy";"1";" ";" ";" ";
"Sajtoskál";"7";"4";"2";" ";
"Sárvár";"484";"194";"79";" ";
"Simaság";"16";"6";"1";" ";
"Sitke";"27";"8";"4";" ";
"Sótony";"23";"16";"9";" ";
"Szeleste";"24";"9";"5";" ";
"Tompaládony";"6";"1";"1";" ";
"Uraiújfalu";"38";"16";"8";" ";
"Vámoscsalád";"7";"2";"1";" ";
"Vásárosmiske";"17";"5";"2";" ";
"Vasegerszeg";"10";"2";" ";" ";
"Vashosszúfalu";"21";"9";"5";" ";
"Zsédeny";"4";" ";" ";" ";
"Szentgotthárdi járás";"546";"234";"121";" ";
"Alsószölnök";"20";"9";"8";" ";
"Apátistvánfalva";"13";"7";"4";" ";
"Csörötnek";"48";"22";"14";" ";
"Felsõszölnök";"36";"20";"10";" ";
"Gasztony";"16";"8";"2";" ";
"Kétvölgy";"1";"1";"1";" ";
"Kondorfa";"21";"6";"3";" ";
"Magyarlak";"38";"18";"11";" ";
"Nemesmedves";"3";"3";"2";" ";
"Orfalu";"4";"2";" ";" ";
"Rábagyarmat";"29";"12";"5";" ";
"Rátót";"5";"1";" ";" ";
"Rönök";"54";"17";"6";" ";
"Szakonyfalu";"29";"10";"6";" ";
"Szentgotthárd";"219";"96";"48";" ";
"Vasszentmihály";"10";"2";"1";" ";
"Szombathelyi járás";"2905";"1235";"630";" ";
"Acsád";"12";"4";"2";" ";
"Balogunyom";"49";"18";"8";" ";
"Bozzai";"16";"7";"4";" ";
"Bucsu";"21";"4";"2";" ";
"Csempeszkopács";"5";"2";"2";" ";
"Dozmat";"9";"4";"2";" ";
"Felsõcsatár";"7";"4";"3";" ";
"Gencsapáti";"69";"34";"18";" ";
"Gyanógeregye";"7";"1";"1";" ";
"Horvátlövõ";"6";" ";" ";" ";
"Ják";"63";"25";"12";" ";
"Kisunyom";"9";"6";"2";" ";
"Meszlen";"11";"3";"1";" ";
"Nárai";"19";"6";"1";" ";
"Narda";"15";"7";"2";" ";
"Nemesbõd";"9";"4";"2";" ";
"Nemeskolta";"8";"3";"1";" ";
"Perenye";"26";"10";"5";" ";
"Pornóapáti";"10";"5";"2";" ";
"Rábatöttös";"8";"3";"2";" ";
"Rum";"35";"16";"10";" ";
"Salköveskút";"14";"6";"1";" ";
"Sé";"27";"8";"7";" ";
"Sorkifalud";"17";"7";"1";" ";
"Sorkikápolna";"5";"1";"1";" ";
"Sorokpolány";"24";"9";"4";" ";
"Söpte";"16";"8";"4";" ";
"Szentpéterfa";"33";"11";"3";" ";
"Szombathely";"1978";"823";"428";" ";
"Tanakajd";"16";"7";"2";" ";
"Táplánszentkereszt";"66";"30";"19";" ";
"Torony";"70";"37";"16";" ";
"Vasasszonyfa";"11";"8";"3";" ";
"Vaskeresztes";"11";"5";"4";" ";
"Vassurány";"24";"10";"4";" ";
"Vasszécseny";"35";"19";"10";" ";
"Vasszilvágy";"18";"8";"5";" ";
"Vát";"26";"12";"11";" ";
"Vép";"91";"54";"23";" ";
"Zsennye";"9";"6";"2";" ";
"Vasvári járás";"834";"311";"143";" ";
"Alsóújlak";"33";"15";"10";" ";
"Andrásfa";"23";"13";"7";" ";
"Bérbaltavár";"43";"12";"8";" ";
"Csehi";"16";"3";"1";" ";
"Csehimindszent";"33";"11";"2";" ";
"Csipkerek";"17";"5";"2";" ";
"Egervölgy";"24";"7";"4";" ";
"Gersekarát";"41";"16";"7";" ";
"Gyõrvár";"44";"21";"10";" ";
"Hegyhátszentpéter";"8";"4";"1";" ";
"Kám";"7";"2";" ";" ";
"Mikosszéplak";"25";"7";"4";" ";
"Nagytilaj";"10";"5";"3";" ";
"Olaszfa";"30";"10";"5";" ";
"Oszkó";"33";"11";"7";" ";
"Pácsony";"16";"2";" ";" ";
"Petõmihályfa";"21";"7";"2";" ";
"Püspökmolnári";"39";"10";"4";" ";
"Rábahídvég";"72";"16";"7";" ";
"Sárfimizdó";"5";"3";"1";" ";
"Szemenye";"13";"4";" ";" ";
"Telekes";"54";"33";"11";" ";
"Vasvár";"227";"94";"47";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Vas megye területre nem bontható adatai";" ";" ";" ";" ";
"Zala megye";"15173";"6838";"3384";" ";
"Keszthelyi járás";"2328";"958";"513";" ";
"Alsópáhok";"50";"20";"7";" ";
"Balatongyörök";"34";"11";"4";" ";
"Bókaháza";"39";"20";"13";" ";
"Cserszegtomaj";"97";"32";"15";" ";
"Dióskál";"70";"42";"25";" ";
"Egeraracsa";"34";"16";"7";" ";
"Esztergályhorváti";"54";"24";"15";" ";
"Felsõpáhok";"23";"8";"2";" ";
"Gétye";"11";"6";"2";" ";
"Gyenesdiás";"120";"50";"25";" ";
"Hévíz";"114";"42";"16";" ";
"Karmacs";"59";"28";"13";" ";
"Keszthely";"852";"349";"194";" ";
"Ligetfalva";"3";"1";" ";" ";
"Nemesbük";"29";"7";"5";" ";
"Rezi";"94";"34";"23";" ";
"Sármellék";"100";"33";"21";" ";
"Szentgyörgyvár";"18";"7";"2";" ";
"Vállus";"7";"2";" ";" ";
"Várvölgy";"82";"43";"24";" ";
"Vindornyafok";"4";"1";"1";" ";
"Vindornyalak";"11";"5";"3";" ";
"Vindornyaszõlõs";"24";"17";"11";" ";
"Vonyarcvashegy";"73";"23";"13";" ";
"Zalaapáti";"98";"45";"21";" ";
"Zalacsány";"77";"40";"19";" ";
"Zalaköveskút";"3";"1";" ";" ";
"Zalaszántó";"63";"29";"22";" ";
"Zalaszentmárton";"8";"3";"2";" ";
"Zalavár";"77";"19";"8";" ";
"Lenti járás";"838";"328";"135";" ";
"Alsószenterzsébet";" ";" ";" ";" ";
"Baglad";"4";"1";" ";" ";
"Barlahida";"8";"3";" ";" ";
"Belsõsárd";"3";"2";"1";" ";
"Bödeháza";"3";"1";" ";" ";
"Csesztreg";"19";"7";"2";" ";
"Csömödér";"22";"7";"4";" ";
"Dobri";"15";"4";"4";" ";
"Felsõszenterzsébet";" ";" ";" ";" ";
"Gáborjánháza";"3";" ";" ";" ";
"Gosztola";"1";" ";" ";" ";
"Hernyék";"8";"5";"4";" ";
"Iklódbördõce";"19";"8";"5";" ";
"Kálócfa";"12";"5";"3";" ";
"Kányavár";"5";"2";" ";" ";
"Kerkabarabás";"22";"12";"6";" ";
"Kerkafalva";"8";"3";"3";" ";
"Kerkakutas";"5";"4";"2";" ";
"Kerkateskánd";"7";"1";"1";" ";
"Kissziget";"15";"8";"7";" ";
"Kozmadombja";"5";" ";" ";" ";
"Külsõsárd";"6";"3";" ";" ";
"Lendvadedes";"1";" ";" ";" ";
"Lendvajakabfa";"1";" ";" ";" ";
"Lenti";"284";"121";"53";" ";
"Lovászi";"44";"13";"5";" ";
"Magyarföld";"4";"2";"1";" ";
"Márokföld";"3";" ";" ";" ";
"Mikekarácsonyfa";"23";"12";"6";" ";
"Nemesnép";"6";"2";"1";" ";
"Nova";"28";"7";"1";" ";
"Ortaháza";"8";"3";" ";" ";
"Páka";"33";"9";" ";" ";
"Pórszombat";"8";" ";" ";" ";
"Pördefölde";"9";"4";"2";" ";
"Pusztaapáti";"3";" ";" ";" ";
"Ramocsa";"3";"1";"1";" ";
"Rédics";"45";"17";"7";" ";
"Resznek";"21";"9";"2";" ";
"Szécsisziget";"11";"2";" ";" ";
"Szentgyörgyvölgy";"20";"11";"5";" ";
"Szijártóháza";"6";"3";"1";" ";
"Szilvágy";"3";"1";"1";" ";
"Tormafölde";"16";"6";"1";" ";
"Tornyiszentmiklós";"19";"9";" ";" ";
"Zalabaksa";"42";"17";"5";" ";
"Zalaszombatfa";"2";"2";" ";" ";
"Zebecke";"5";"1";"1";" ";
"Letenyei járás";"1403";"642";"326";" ";
"Bánokszentgyörgy";"55";"26";"12";" ";
"Bázakerettye";"38";"20";"7";" ";
"Becsehely";"147";"60";"37";" ";
"Borsfa";"44";"16";"7";" ";
"Bucsuta";"25";"12";"3";" ";
"Csörnyeföld";"48";"20";"11";" ";
"Kerkaszentkirály";"15";"8";"5";" ";
"Kiscsehi";"7";"4";"3";" ";
"Kistolmács";"30";"13";"7";" ";
"Lasztonya";"18";"11";"5";" ";
"Letenye";"335";"150";"68";" ";
"Lispeszentadorján";"32";"14";"5";" ";
"Maróc";"8";"4";"2";" ";
"Molnári";"42";"20";"9";" ";
"Murarátka";"35";"20";"12";" ";
"Muraszemenye";"60";"32";"20";" ";
"Oltárc";"41";"22";"14";" ";
"Petrivente";"40";"11";"5";" ";
"Pusztamagyaród";"62";"25";"17";" ";
"Semjénháza";"54";"29";"18";" ";
"Szentliszló";"21";"9";"4";" ";
"Szentmargitfalva";"30";"15";"6";" ";
"Tótszentmárton";"80";"36";"16";" ";
"Tótszerdahely";"63";"36";"17";" ";
"Valkonya";"4";"1";"1";" ";
"Várfölde";"23";"9";"5";" ";
"Zajk";"46";"19";"10";" ";
"Nagykanizsai járás";"5097";"2503";"1238";" ";
"Alsórajk";"37";"12";"3";" ";
"Balatonmagyaród";"21";"15";"7";" ";
"Belezna";"71";"33";"19";" ";
"Bocska";"41";"23";"14";" ";
"Börzönce";"6";"5";"2";" ";
"Csapi";"16";"11";"6";" ";
"Eszteregnye";"52";"20";"16";" ";
"Felsõrajk";"42";"15";"8";" ";
"Fityeház";"42";"20";"9";" ";
"Fûzvölgy";"10";"6";"3";" ";
"Galambok";"136";"62";"30";" ";
"Garabonc";"72";"31";"21";" ";
"Gelse";"79";"49";"30";" ";
"Gelsesziget";"12";"7";" ";" ";
"Hahót";"86";"44";"22";" ";
"Homokkomárom";"20";"7";"4";" ";
"Hosszúvölgy";"10";"5";"3";" ";
"Kacorlak";"11";"7";"6";" ";
"Kerecseny";"35";"20";"14";" ";
"Kilimán";"27";"11";"8";" ";
"Kisrécse";"24";"11";"7";" ";
"Liszó";"33";"18";"9";" ";
"Magyarszentmiklós";"8";"8";"6";" ";
"Magyarszerdahely";"34";"14";"6";" ";
"Miháld";"94";"57";"28";" ";
"Murakeresztúr";"116";"50";"24";" ";
"Nagybakónak";"55";"25";"8";" ";
"Nagykanizsa";"2727";"1352";"658";" ";
"Nagyrada";"45";"21";"12";" ";
"Nagyrécse";"49";"21";"5";" ";
"Nemespátró";"23";"17";"7";" ";
"Orosztony";"53";"31";"12";" ";
"Pat";"29";"14";"8";" ";
"Pölöskefõ";"21";"9";"5";" ";
"Pötréte";"19";"11";"7";" ";
"Rigyác";"34";"13";"2";" ";
"Sand";"33";"16";"9";" ";
"Sormás";"44";"17";"8";" ";
"Surd";"51";"28";"9";" ";
"Szepetnek";"111";"40";"16";" ";
"Újudvar";"65";"26";"15";" ";
"Zalakaros";"73";"36";"21";" ";
"Zalakomár";"343";"164";"81";" ";
"Zalamerenye";"11";"4";"2";" ";
"Zalasárszeg";"11";"8";"4";" ";
"Zalaszabar";"42";"23";"14";" ";
"Zalaszentbalázs";"53";"29";"9";" ";
"Zalaszentjakab";"61";"32";"18";" ";
"Zalaújlak";"9";"5";"3";" ";
"Zalaegerszegi járás";"4487";"1908";"935";" ";
"Alibánfa";"18";"5";"2";" ";
"Almásháza";"10";"5";"1";" ";
"Alsónemesapáti";"48";"17";"12";" ";
"Babosdöbréte";"23";"7";"5";" ";
"Bagod";"53";"23";"11";" ";
"Bak";"62";"33";"13";" ";
"Baktüttös";"43";"22";"10";" ";
"Becsvölgye";"42";"15";"9";" ";
"Bezeréd";"9";"4";"2";" ";
"Bocfölde";"39";"19";"6";" ";
"Boncodfölde";"5";"1";"1";" ";
"Böde";"21";"8";"3";" ";
"Búcsúszentlászló";"14";"4";"2";" ";
"Csatár";"22";"8";"1";" ";
"Csertalakos";"2";"1";"1";" ";
"Csonkahegyhát";"22";"9";"6";" ";
"Csöde";"7";"2";"1";" ";
"Dobronhegy";"11";"5";"1";" ";
"Egervár";"42";"17";"7";" ";
"Gellénháza";"52";"16";"6";" ";
"Gombosszeg";"1";"1";" ";" ";
"Gõsfa";"15";"7";"4";" ";
"Gutorfölde";"39";"12";"4";" ";
"Gyûrûs";"7";"3";"1";" ";
"Hagyárosbörönd";"14";"7";"3";" ";
"Hottó";"14";"6";"4";" ";
"Iborfia";"1";"1";" ";" ";
"Kávás";"11";"2";" ";" ";
"Kemendollár";"20";"5";"3";" ";
"Keménfa";"5";"3";"2";" ";
"Kisbucsa";"29";"14";"5";" ";
"Kiskutas";"7";"5";"2";" ";
"Kispáli";"9";"6";"5";" ";
"Kustánszeg";"16";"4";"3";" ";
"Lakhegy";"17";"8";"5";" ";
"Lickóvadamos";"8";"2";"2";" ";
"Milejszeg";"22";"8";"5";" ";
"Misefa";"15";"12";"5";" ";
"Nagykapornak";"47";"29";"10";" ";
"Nagykutas";"16";"4";"3";" ";
"Nagylengyel";"16";"9";"5";" ";
"Nagypáli";"13";"6";"2";" ";
"Nemesapáti";"29";"9";"6";" ";
"Nemeshetés";"22";"13";"8";" ";
"Nemesrádó";"30";"20";"8";" ";
"Nemessándorháza";"20";"10";"4";" ";
"Nemesszentandrás";"21";"8";"3";" ";
"Németfalu";"6";"1";"1";" ";
"Orbányosfa";"12";"7";"3";" ";
"Ormándlak";"12";"7";"5";" ";
"Ozmánbük";"21";"8";"1";" ";
"Pacsa";"156";"96";"64";" ";
"Padár";"13";"4";"1";" ";
"Pálfiszeg";"10";"4";"3";" ";
"Pethõhenye";"30";"9";"4";" ";
